date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2023-07-10,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-10,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-10,California,State,Total,279.0,100.0,298.85714285714,100.0
2023-07-11,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-11,California,State,Other,0.0,0.0,1.71428571428,0.533570475767
2023-07-11,California,State,Omicron,232.0,100.0,319.57142857142,99.466429524233
2023-07-11,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-11,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-11,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-11,California,State,Total,232.0,100.0,321.28571428571,100.0
2023-07-11,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-11,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-12,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-12,California,State,Other,0.0,0.0,1.0,0.569105691057
2023-07-12,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-12,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-12,California,State,Total,206.0,100.0,175.71428571428,100.0
2023-07-12,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-12,California,State,Omicron,206.0,100.0,174.71428571428,99.430894308943
2023-07-12,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-12,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-13,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-13,California,State,Omicron,194.0,100.0,176.57142857142,99.51690821256
2023-07-13,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-13,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-13,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-13,California,State,Other,0.0,0.0,0.85714285714,0.48309178744
2023-07-13,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-13,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-13,California,State,Total,194.0,100.0,177.42857142857,100.0
2023-07-14,California,State,Omicron,172.0,98.85,180.71428571428,99.449685534591
2023-07-14,California,State,Total,174.0,100.0,181.71428571428,100.0
2023-07-14,California,State,Other,2.0,1.15,1.0,0.550314465409
2023-07-14,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-14,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-14,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-14,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-14,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-14,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-15,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-15,California,State,Omicron,101.0,99.02,181.0,99.372549019608
2023-07-15,California,State,Total,102.0,100.0,182.14285714285,100.0
2023-07-15,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-15,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-15,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-15,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-15,California,State,Other,1.0,0.98,1.14285714285,0.627450980392
2023-07-15,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-16,California,State,Omicron,122.0,99.19,186.0,99.389312977099
2023-07-16,California,State,Other,1.0,0.81,1.14285714285,0.610687022901
2023-07-16,California,State,Total,123.0,100.0,187.14285714285,100.0
2023-07-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-16,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-16,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-16,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-16,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-16,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-16,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-17,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-17,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-17,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-17,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-17,California,State,Omicron,195.0,99.49,174.57142857142,99.59250203749
2023-07-17,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-17,California,State,Other,1.0,0.51,0.71428571428,0.40749796251
2023-07-17,California,State,Total,196.0,100.0,175.28571428571,100.0
2023-07-17,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-18,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-18,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-18,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-18,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-18,California,State,Other,2.0,0.9,1.0,0.575184880855
2023-07-18,California,State,Omicron,220.0,99.1,172.85714285714,99.424815119145
2023-07-18,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-18,California,State,Total,222.0,100.0,173.85714285714,100.0
2023-07-18,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-19,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-19,California,State,Total,223.0,100.0,176.28571428571,100.0
2023-07-19,California,State,Omicron,223.0,100.0,175.28571428571,99.432739059968
2023-07-19,California,State,Other,0.0,0.0,1.0,0.567260940032
2023-07-19,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-19,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-19,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-19,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-19,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-20,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-20,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-20,California,State,Other,2.0,0.91,1.28571428571,0.714853057983
2023-07-20,California,State,Omicron,217.0,99.09,178.57142857142,99.285146942017
2023-07-20,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-20,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-20,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-20,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-20,California,State,Total,219.0,100.0,179.85714285714,100.0
2023-07-21,California,State,Other,2.0,1.23,1.28571428571,0.721153846154
2023-07-21,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-21,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-21,California,State,Total,163.0,100.0,178.28571428571,100.0
2023-07-21,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-21,California,State,Omicron,161.0,98.77,177.0,99.278846153846
2023-07-21,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-21,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-21,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-22,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-22,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-22,California,State,Omicron,113.0,98.26,178.71428571428,99.206978588422
2023-07-22,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-22,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-22,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-22,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-22,California,State,Total,115.0,100.0,180.14285714285,100.0
2023-07-22,California,State,Other,2.0,1.74,1.42857142857,0.793021411578
2023-07-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-23,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-23,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-23,California,State,Total,119.0,100.0,179.57142857142,100.0
2023-07-23,California,State,Omicron,119.0,100.0,178.28571428571,99.284009546539
2023-07-23,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-23,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-23,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-23,California,State,Other,0.0,0.0,1.28571428571,0.715990453461
2023-07-23,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-24,California,State,Other,0.0,0.0,1.14285714285,0.597014925373
2023-07-24,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-24,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-24,California,State,Total,279.0,100.0,191.42857142857,100.0
2023-07-24,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-24,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-24,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-24,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-24,California,State,Omicron,279.0,100.0,190.28571428571,99.402985074627
2023-07-25,California,State,Other,2.0,0.71,1.14285714285,0.571837026447
2023-07-25,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-25,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-25,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-25,California,State,Total,281.0,100.0,199.85714285714,100.0
2023-07-25,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-25,California,State,Omicron,279.0,99.29,198.71428571428,99.428162973553
2023-07-25,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-25,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-26,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-26,California,State,Total,262.0,100.0,205.42857142857,100.0
2023-07-26,California,State,Omicron,261.0,99.62,204.14285714285,99.374130737135
2023-07-26,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-26,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-26,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-26,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-26,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-26,California,State,Other,1.0,0.38,1.28571428571,0.625869262865
2023-07-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-27,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-27,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-27,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-27,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-27,California,State,Total,266.0,100.0,212.14285714285,100.0
2023-07-27,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-27,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-27,California,State,Other,5.0,1.88,1.71428571428,0.808080808081
2023-07-27,California,State,Omicron,261.0,98.12,210.42857142857,99.191919191919
2023-07-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-28,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-28,California,State,Total,222.0,100.0,220.57142857142,100.0
2023-07-28,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-28,California,State,Other,1.0,0.45,1.57142857142,0.712435233161
2023-07-28,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-28,California,State,Omicron,221.0,99.55,219.0,99.287564766839
2023-07-28,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-28,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-28,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-29,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-29,California,State,Omicron,133.0,97.79,221.85714285714,99.233226837061
2023-07-29,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-29,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-29,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-29,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-29,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-29,California,State,Other,3.0,2.21,1.71428571428,0.766773162939
2023-07-29,California,State,Total,136.0,100.0,223.57142857142,100.0
2023-07-30,California,State,Total,165.0,100.0,230.14285714285,100.0
2023-07-30,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-30,California,State,Other,0.0,0.0,1.71428571428,0.744878957169
2023-07-30,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-30,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-30,California,State,Delta,0.0,0.0,0.0,0.0
2023-07-30,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-30,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-30,California,State,Omicron,165.0,100.0,228.42857142857,99.255121042831
2023-07-31,California,State,Mu,0.0,0.0,0.0,0.0
2023-07-31,California,State,Lambda,0.0,0.0,0.0,0.0
2023-07-31,California,State,Beta,0.0,0.0,0.0,0.0
2023-07-31,California,State,Omicron,285.0,100.0,229.28571428571,99.257884972171
2023-07-31,California,State,Total,285.0,100.0,231.0,100.0
2023-07-31,California,State,Other,0.0,0.0,1.71428571428,0.742115027829
2023-07-31,California,State,Gamma,0.0,0.0,0.0,0.0
2023-07-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-31,California,State,Alpha,0.0,0.0,0.0,0.0
2023-07-31,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-01,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-01,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-01,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-01,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-01,California,State,Other,0.0,0.0,1.42857142857,0.601322910403
2023-08-01,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-01,California,State,Total,327.0,100.0,237.57142857142,100.0
2023-08-01,California,State,Omicron,327.0,100.0,236.14285714285,99.398677089597
2023-08-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-01,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-02,California,State,Omicron,254.0,99.61,235.14285714285,99.3961352657
2023-08-02,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-02,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-02,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-02,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-02,California,State,Other,1.0,0.39,1.42857142857,0.6038647343
2023-08-02,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-02,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-02,California,State,Total,255.0,100.0,236.57142857142,100.0
2023-08-03,California,State,Total,310.0,100.0,242.85714285714,100.0
2023-08-03,California,State,Other,4.0,1.29,1.28571428571,0.529411764706
2023-08-03,California,State,Omicron,306.0,98.71,241.57142857142,99.470588235294
2023-08-03,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-03,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-03,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-03,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-03,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-03,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-04,California,State,Omicron,218.0,98.64,241.14285714285,99.352560329606
2023-08-04,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-04,California,State,Other,3.0,1.36,1.57142857142,0.647439670394
2023-08-04,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-04,California,State,Total,221.0,100.0,242.71428571428,100.0
2023-08-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-04,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-04,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-04,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-04,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-05,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-05,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-05,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-05,California,State,Other,2.0,1.18,1.42857142857,0.577034045009
2023-08-05,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-05,California,State,Omicron,168.0,98.82,246.14285714285,99.422965954991
2023-08-05,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-05,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-05,California,State,Total,170.0,100.0,247.57142857142,100.0
2023-08-06,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-06,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-06,California,State,Other,2.0,1.0,1.71428571428,0.678349349915
2023-08-06,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-06,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-06,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-06,California,State,Omicron,199.0,99.0,251.0,99.321650650085
2023-08-06,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-06,California,State,Total,201.0,100.0,252.71428571428,100.0
2023-08-07,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-07,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-07,California,State,Other,4.0,1.04,2.28571428571,0.856531049251
2023-08-07,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-07,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-07,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-07,California,State,Total,384.0,100.0,266.85714285714,100.0
2023-08-07,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-07,California,State,Omicron,380.0,98.96,264.57142857142,99.143468950749
2023-08-08,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-08,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-08,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-08,California,State,Total,369.0,100.0,272.85714285714,100.0
2023-08-08,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-08,California,State,Omicron,366.0,99.19,270.14285714285,99.005235602094
2023-08-08,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-08,California,State,Other,3.0,0.81,2.71428571428,0.994764397906
2023-08-08,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-09,California,State,Omicron,342.0,99.42,282.71428571428,98.999499749875
2023-08-09,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-09,California,State,Other,2.0,0.58,2.85714285714,1.000500250125
2023-08-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-09,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-09,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-09,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-09,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-09,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-09,California,State,Total,344.0,100.0,285.57142857142,100.0
2023-08-10,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-10,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-10,California,State,Other,3.0,0.83,2.71428571428,0.926829268293
2023-08-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-10,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-10,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-10,California,State,Omicron,358.0,99.17,290.14285714285,99.073170731707
2023-08-10,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-10,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-10,California,State,Total,361.0,100.0,292.85714285714,100.0
2023-08-11,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-11,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-11,California,State,Omicron,254.0,99.22,295.28571428571,99.136690647482
2023-08-11,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-11,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-11,California,State,Other,2.0,0.78,2.57142857142,0.863309352518
2023-08-11,California,State,Total,256.0,100.0,297.85714285714,100.0
2023-08-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-11,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-11,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-12,California,State,Other,1.0,0.45,2.42857142857,0.795507721104
2023-08-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-12,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-12,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-12,California,State,Total,222.0,100.0,305.28571428571,100.0
2023-08-12,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-12,California,State,Omicron,221.0,99.55,302.85714285714,99.204492278896
2023-08-12,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-12,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-12,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-13,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-13,California,State,Total,271.0,100.0,315.28571428571,100.0
2023-08-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-13,California,State,Other,1.0,0.37,2.28571428571,0.724966017218
2023-08-13,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-13,California,State,Omicron,270.0,99.63,313.0,99.275033982782
2023-08-13,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-13,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-13,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-13,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-14,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-14,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-14,California,State,Alpha,0.0,0.0,0.0,0.0
2023-08-14,California,State,Omicron,404.0,99.75,316.42857142857,99.416517055655
2023-08-14,California,State,Lambda,0.0,0.0,0.0,0.0
2023-08-14,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-14,California,State,Total,405.0,100.0,318.28571428571,100.0
2023-08-14,California,State,Other,1.0,0.25,1.85714285714,0.583482944345
2023-08-14,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-15,California,State,Omicron,348.0,99.43,313.85714285714,99.456767768221
2023-08-15,California,State,Other,2.0,0.57,1.71428571428,0.543232231779
2023-08-15,California,State,Beta,0.0,0.0,0.0,0.0
2023-08-15,California,State,Gamma,0.0,0.0,0.0,0.0
2023-08-15,California,State,Mu,0.0,0.0,0.0,0.0
2023-08-15,California,State,Delta,0.0,0.0,0.0,0.0
2023-08-15,California,State,Lambda,0.0,0.0,0.0,0.0
